,district,date,Crop,crop_type,crop_sown,rainfall_mm,temp_avg_C,humidity_avg,wind_speed_avg_Kmph,mrp_rs_kg,Min_duration_days,max_duration_days,duration_months,avg_cost_of_cultivation_rs_ac,Yield_kg_ac,Soil_type,avg_pH,N_kg_ha,P_kg_ha,K_kg_ha,irrigation,profit_rs_ac,ROI,sow_and_harvest,crop_term
383,medak,2019-Aug,Custard apple,fruit,False,8.441935539245605,26.59193992614746,86.21612548828125,1.9500000476837158,59.0,1080,1080,36.0,29000,8004.0,loamy soil,6.0,25.0,12,12.0,False,0.0,0.0,one_sow_many_harvests,long_term
384,medak,2019-Aug,Grapes,fruit,False,8.441935539245605,26.59193992614746,86.21612548828125,1.9500000476837158,103.0,900,900,30.0,92000,20235.279296875,sandy loam,7.25,215.0,75,100.0,True,0.0,0.0,one_sow_many_harvests,long_term
385,medak,2019-Aug,Papaya,fruit,False,8.441935539245605,26.59193992614746,86.21612548828125,1.9500000476837158,39.0,210,210,7.0,72000,30000.0,sandy loam,6.75,1088.0,72,527.0,True,0.0,0.0,one_sow_many_harvests,intermediate_term
386,medak,2019-Aug,Mango,fruit,True,8.441935539245605,26.59193992614746,86.21612548828125,1.9500000476837158,82.0,1800,2880,78.0,46750,3000.0,sandy loam,6.5,400.0,400,600.0,False,199250.0,426.2032165527344,one_sow_many_harvests,long_term
387,medak,2019-Aug,Dragon Fruit,fruit,False,8.441935539245605,26.59193992614746,86.21612548828125,1.9500000476837158,148.0,240,720,16.0,430000,10000.0,sandy loam,6.0,170.0,170,170.0,False,0.0,0.0,one_sow_many_harvests,long_term
388,medak,2019-Aug,Rose,flower,False,8.441935539245605,26.59193992614746,86.21612548828125,1.9500000476837158,139.0,45,50,1.5833333730697632,47000,800.0,loamy soil,6.25,200.0,75,125.0,True,0.0,0.0,one_sow_many_harvests,short_term
389,medak,2019-Aug,Marigold,flower,True,8.441935539245605,26.59193992614746,86.21612548828125,1.9500000476837158,90.0,56,60,1.9333332777023315,30500,10000.0,sandy loam,7.25,45.0,90,75.0,False,869500.0,2850.819580078125,one_sow_few_harvests,short_term
390,medak,2019-Aug,Capsicum,vegetable,False,8.441935539245605,26.59193992614746,86.21612548828125,1.9500000476837158,19.0,55,90,2.4166667461395264,42000,39990.0,clay loam,6.5,40.0,60,30.0,True,0.0,0.0,one_sow_few_harvests,short_term
391,medak,2019-Aug,Cauliflower,vegetable,True,8.441935539245605,26.59193992614746,86.21612548828125,1.9500000476837158,20.0,90,120,3.5,29500,8107.0,loamy soil,6.5,120.0,80,80.0,True,132640.0,449.6271057128906,one_sow_one_harvest,short_term
392,medak,2019-Aug,Bitter Gourd,vegetable,False,8.441935539245605,26.59193992614746,86.21612548828125,1.9500000476837158,31.0,55,60,1.9166666269302368,22000,6075.0,sandy loam,6.5,120.0,40,80.0,False,0.0,0.0,one_sow_few_harvests,short_term
393,medak,2019-Aug,Bottle Gourd,vegetable,False,8.441935539245605,26.59193992614746,86.21612548828125,1.9500000476837158,17.0,110,120,3.8333332538604736,22000,15997.0,sandy loam,7.0,120.0,40,80.0,True,0.0,0.0,one_sow_few_harvests,short_term
394,medak,2019-Aug,Cashew ,dry_fruit,True,8.441935539245605,26.59193992614746,86.21612548828125,1.9500000476837158,691.0,720,1080,30.0,31000,1301.0,sandy loam,5.75,890.0,445,445.0,False,867991.0,2799.970947265625,one_sow_many_harvests,long_term
395,medak,2019-Aug,Mulberry,fruit,False,8.441935539245605,26.59193992614746,86.21612548828125,1.9500000476837158,169.0,150,180,5.5,45000,25000.0,loamy soil,6.5,350.0,140,140.0,True,0.0,0.0,one_sow_many_harvests,intermediate_term
396,medak,2019-Aug,Coconut,fruit,True,8.441935539245605,26.59193992614746,86.21612548828125,1.9500000476837158,115.0,2160,3600,96.0,40500,2785.0,sandy loam,6.599999904632568,800.0,40,160.0,False,279775.0,690.802490234375,one_sow_many_harvests,long_term
397,medak,2019-Aug,Jasmine,flower,True,8.441935539245605,26.59193992614746,86.21612548828125,1.9500000476837158,999.0,240,270,8.5,33500,800.0,loamy soil,7.0,50.0,100,100.0,False,765700.0,2285.671630859375,one_sow_few_harvests,intermediate_term
398,medak,2019-Aug,Chrysanthemum,flower,True,8.441935539245605,26.59193992614746,86.21612548828125,1.9500000476837158,89.0,75,90,2.75,33500,9993.0,sandy loam,6.75,125.0,120,25.0,True,855877.0,2554.856689453125,one_sow_few_harvests,short_term
399,medak,2019-Aug,Avacado,fruit,False,8.441935539245605,26.59193992614746,86.21612548828125,1.9500000476837158,210.0,1095,1460,42.58333206176758,350000,11993.0,sandy loam,6.0,50.0,25,25.0,True,0.0,0.0,one_sow_many_harvests,long_term
400,Medak,2019-Sep,PADDY,grains,True,13.323333740234375,26.038890838623047,88.0625,3.765000104904175,16.975000381469727,90,110,3.3333332538604736,36000,2259.0,loamy soil,5.75,150.0,60,60.0,True,2346.52490234375,6.518125057220459,one_sow_one_harvest,short_term
401,Medak,2019-Sep,Wheat,grains,False,13.323333740234375,26.038890838623047,88.0625,3.765000104904175,20.190000534057617,210,240,7.5,16500,2300.0,loamy soil,6.5,80.0,40,40.0,True,0.0,0.0,one_sow_one_harvest,intermediate_term
402,Medak,2019-Sep,JOWAR ,grains,False,13.323333740234375,26.038890838623047,88.0625,3.765000104904175,33.0,65,75,2.3333332538604736,17000,861.0,loamy soil,6.75,80.0,40,40.0,True,0.0,0.0,one_sow_one_harvest,short_term
403,Medak,2019-Sep,BAJRA ,grains,True,13.323333740234375,26.038890838623047,88.0625,3.765000104904175,24.0,70,90,2.6666667461395264,11000,1500.0,sandy loam,0.75,80.0,40,40.0,False,25000.0,227.27272033691406,one_sow_one_harvest,short_term
404,Medak,2019-Sep,MAIZE,grains,False,13.323333740234375,26.038890838623047,88.0625,3.765000104904175,20.59000015258789,105,110,3.5833332538604736,25000,2805.0,loamy soil,6.5,60.0,30,30.0,True,0.0,0.0,one_sow_one_harvest,short_term
405,Medak,2019-Sep,RAGI   ,grains,True,13.323333740234375,26.038890838623047,88.0625,3.765000104904175,20.209999084472656,120,135,4.25,13000,648.0,loamy soil,6.0,40.0,20,20.0,False,96.08000183105469,0.7390769124031067,one_sow_one_harvest,intermediate_term
406,Medak,2019-Sep,REDGRAM,grains,True,13.323333740234375,26.038890838623047,88.0625,3.765000104904175,49.0,100,120,3.6666667461395264,17500,365.0,loamy soil,5.25,10.0,20,12.0,True,385.0,2.200000047683716,one_sow_one_harvest,short_term
407,Medak,2019-Sep,GREENGRAM  ,grains,False,13.323333740234375,26.038890838623047,88.0625,3.765000104904175,45.70000076293945,60,65,2.0833332538604736,15000,384.0,sandy loam,6.75,20.0,40,0.0,False,0.0,0.0,one_sow_one_harvest,short_term
408,Medak,2019-Sep,BLACKGRAM ,grains,False,13.323333740234375,26.038890838623047,88.0625,3.765000104904175,42.09000015258789,70,85,2.5833332538604736,16000,729.0,sandy loam,7.150000095367432,20.0,40,40.0,False,0.0,0.0,one_sow_one_harvest,short_term
409,Medak,2019-Sep,HORSEGRAM,grains,True,13.323333740234375,26.038890838623047,88.0625,3.765000104904175,53.209999084472656,90,135,3.75,15500,355.0,loamy soil,6.5,12.5,25,12.5,False,3389.550048828125,21.868064880371094,one_sow_one_harvest,short_term
410,Medak,2019-Sep,BengalGram,grains,False,13.323333740234375,26.038890838623047,88.0625,3.765000104904175,41.88999938964844,160,170,5.5,21000,620.0,sandy loam,6.25,10.0,40,20.0,True,0.0,0.0,one_sow_one_harvest,intermediate_term
411,Medak,2019-Sep,Cowpea,grains,False,13.323333740234375,26.038890838623047,88.0625,3.765000104904175,49.5,90,125,3.5833332538604736,8500,334.0,sandy loam,7.099999904632568,135.0,31,250.0,True,0.0,0.0,one_sow_one_harvest,short_term
412,Medak,2019-Sep,GROUNDNUT,fruit,False,13.323333740234375,26.038890838623047,88.0625,3.765000104904175,62.0,110,120,3.8333332538604736,22500,1110.0,sandy loam,6.25,60.0,45,48.0,True,0.0,0.0,one_sow_one_harvest,short_term
413,Medak,2019-Sep,SESAMUM (Gingelly),grains,False,13.323333740234375,26.038890838623047,88.0625,3.765000104904175,48.0,90,130,3.6666667461395264,13500,350.0,loamy soil,6.75,17.0,13,13.0,True,0.0,0.0,one_sow_one_harvest,short_term
414,Medak,2019-Sep,SUNFLOWER,flower,False,13.323333740234375,26.038890838623047,88.0625,3.765000104904175,31.0,90,100,3.1666667461395264,20500,928.0,sandy loam,6.400000095367432,150.0,75,50.0,True,0.0,0.0,one_sow_one_harvest,short_term
415,Medak,2019-Sep,Safflower,flower,False,13.323333740234375,26.038890838623047,88.0625,3.765000104904175,34.0,120,150,4.5,14000,448.0,sandy loam,6.5,24.0,108,48.0,False,0.0,0.0,one_sow_few_harvests,intermediate_term
416,Medak,2019-Sep,CASTOR  ,oil_seeds,False,13.323333740234375,26.038890838623047,88.0625,3.765000104904175,48.0,150,300,7.5,16500,657.0,sandy loam,5.75,40.0,25,15.0,False,0.0,0.0,one_sow_few_harvests,intermediate_term
417,Medak,2019-Sep,SOYABEAN,oil_seeds,False,13.323333740234375,26.038890838623047,88.0625,3.765000104904175,38.0,50,145,3.25,11500,732.0,loamy soil,6.75,20.0,40,20.0,True,0.0,0.0,one_sow_few_harvests,short_term
418,Medak,2019-Sep,COTTON,other_commercial_crop,False,13.323333740234375,26.038890838623047,88.0625,3.765000104904175,110.9000015258789,180,240,7.0,37500,489.0,sandy loam,6.900000095367432,80.0,40,40.0,False,0.0,0.0,one_sow_few_harvests,intermediate_term
419,Medak,2019-Sep,Chillies,vgetable,True,13.323333740234375,26.038890838623047,88.0625,3.765000104904175,100.0,150,180,5.5,45000,2750.0,sandy loam,6.25,30.0,60,30.0,True,230000.0,511.1111145019531,one_sow_few_harvests,intermediate_term
420,Medak,2019-Sep,SUGARCANE  ,fruit,True,13.323333740234375,26.038890838623047,88.0625,3.765000104904175,3.5999999046325684,300,450,12.5,72500,31337.0,sandy loam,7.0,150.0,80,80.0,True,40313.19921875,55.60441207885742,one_sow_one_harvest,long_term
421,Medak,2019-Sep,ONION,vegetable,False,13.323333740234375,26.038890838623047,88.0625,3.765000104904175,32.0,80,150,3.8333332538604736,37500,17000.0,sandy loam,6.5,40.0,20,40.0,True,0.0,0.0,one_sow_one_harvest,short_term
422,medak,2019-Sep,Tomato,vegetable,False,13.323333740234375,26.038890838623047,88.0625,3.765000104904175,18.0,90,90,3.0,45000,16187.400390625,sandy loam,6.5,200.0,250,250.0,False,0.0,0.0,one_sow_few_harvests,short_term
423,medak,2019-Sep,Brinjal,vegetable,False,13.323333740234375,26.038890838623047,88.0625,3.765000104904175,29.0,140,140,4.666666507720947,27500,16193.0,loamy soil,6.050000190734863,200.0,75,75.0,False,0.0,0.0,one_sow_few_harvests,intermediate_term
424,medak,2019-Sep,Ginger,vegetable,False,13.323333740234375,26.038890838623047,88.0625,3.765000104904175,29.0,240,240,8.0,60500,10000.0,loamy soil,6.0,10.0,20,20.0,True,0.0,0.0,one_sow_one_harvest,intermediate_term
425,medak,2019-Sep,Potato,vegetable,False,13.323333740234375,26.038890838623047,88.0625,3.765000104904175,21.0,75,75,2.5,43000,14164.0,loamy soil,6.25,5.0,10,10.0,False,0.0,0.0,one_sow_one_harvest,short_term
426,medak,2019-Sep,Bhendi,vegetable,False,13.323333740234375,26.038890838623047,88.0625,3.765000104904175,27.0,55,55,1.8333333730697632,24000,8094.0,sandy loam,6.400000095367432,30.0,40,40.0,True,0.0,0.0,one_sow_few_harvests,short_term
427,medak,2019-Sep,Cabbage,vegetable,False,13.323333740234375,26.038890838623047,88.0625,3.765000104904175,25.0,90,90,3.0,28500,8093.0,sandy loam,6.5,90.0,90,90.0,True,0.0,0.0,one_sow_one_harvest,short_term
428,medak,2019-Sep,Coccinea,vegetable,True,13.323333740234375,26.038890838623047,88.0625,3.765000104904175,30.0,180,180,6.0,38000,14990.0,loamy soil,6.25,80.0,60,40.0,False,411700.0,1083.4210205078125,one_sow_few_harvests,intermediate_term
429,medak,2019-Sep,Turmeric,other_commercial_crop,True,13.323333740234375,26.038890838623047,88.0625,3.765000104904175,88.0,210,210,7.0,67000,1200.0,clay loam,6.0,120.0,50,80.0,True,38600.0,57.6119384765625,one_sow_one_harvest,intermediate_term
430,medak,2019-Sep,Banana,fruit,False,13.323333740234375,26.038890838623047,88.0625,3.765000104904175,31.0,360,360,12.0,90000,16182.0,loamy soil,6.75,400.0,120,600.0,False,0.0,0.0,one_sow_few_harvests,intermediate_term
431,medak,2019-Sep,Dates,dry_fruit,True,13.323333740234375,26.038890838623047,88.0625,3.765000104904175,302.0,1080,1080,36.0,395000,12000.0,sandy loamy,9.5,32.0,32,32.0,True,3229000.0,817.4683837890625,one_sow_many_harvests,long_term
432,medak,2019-Sep,Pomegrante,fruit,False,13.323333740234375,26.038890838623047,88.0625,3.765000104904175,107.0,1980,1980,66.0,61500,9000.0,loamy soil,7.25,56.0,20,20.0,False,0.0,0.0,one_sow_many_harvests,long_term
433,medak,2019-Sep,Custard apple,fruit,False,13.323333740234375,26.038890838623047,88.0625,3.765000104904175,51.0,1080,1080,36.0,29000,8004.0,loamy soil,6.0,25.0,12,12.0,False,0.0,0.0,one_sow_many_harvests,long_term
434,medak,2019-Sep,Grapes,fruit,False,13.323333740234375,26.038890838623047,88.0625,3.765000104904175,101.0,900,900,30.0,92000,20235.279296875,sandy loam,7.25,215.0,75,100.0,True,0.0,0.0,one_sow_many_harvests,long_term
435,medak,2019-Sep,Papaya,fruit,False,13.323333740234375,26.038890838623047,88.0625,3.765000104904175,33.0,210,210,7.0,72000,30000.0,sandy loam,6.75,1088.0,72,527.0,True,0.0,0.0,one_sow_many_harvests,intermediate_term
436,medak,2019-Sep,Mango,fruit,False,13.323333740234375,26.038890838623047,88.0625,3.765000104904175,63.0,1800,2880,78.0,46750,3000.0,sandy loam,6.5,400.0,400,600.0,False,0.0,0.0,one_sow_many_harvests,long_term
437,medak,2019-Sep,Dragon Fruit,fruit,False,13.323333740234375,26.038890838623047,88.0625,3.765000104904175,102.0,240,720,16.0,430000,10000.0,sandy loam,6.0,170.0,170,170.0,False,0.0,0.0,one_sow_many_harvests,long_term
438,medak,2019-Sep,Rose,flower,False,13.323333740234375,26.038890838623047,88.0625,3.765000104904175,122.0,45,50,1.5833333730697632,47000,800.0,loamy soil,6.25,200.0,75,125.0,True,0.0,0.0,one_sow_many_harvests,short_term
439,medak,2019-Sep,Marigold,flower,False,13.323333740234375,26.038890838623047,88.0625,3.765000104904175,90.0,56,60,1.9333332777023315,30500,10000.0,sandy loam,7.25,45.0,90,75.0,False,0.0,0.0,one_sow_few_harvests,short_term
440,medak,2019-Sep,Capsicum,vegetable,False,13.323333740234375,26.038890838623047,88.0625,3.765000104904175,22.0,55,90,2.4166667461395264,42000,40009.0,clay loam,6.5,40.0,60,30.0,True,0.0,0.0,one_sow_few_harvests,short_term
441,medak,2019-Sep,Cauliflower,vegetable,True,13.323333740234375,26.038890838623047,88.0625,3.765000104904175,20.0,90,120,3.5,29500,8103.0,loamy soil,6.5,120.0,80,80.0,True,132560.0,449.3559265136719,one_sow_one_harvest,short_term
442,medak,2019-Sep,Bitter Gourd,vegetable,False,13.323333740234375,26.038890838623047,88.0625,3.765000104904175,29.0,55,60,1.9166666269302368,22000,6061.0,sandy loam,6.5,120.0,40,80.0,False,0.0,0.0,one_sow_few_harvests,short_term
443,medak,2019-Sep,Bottle Gourd,vegetable,False,13.323333740234375,26.038890838623047,88.0625,3.765000104904175,18.0,110,120,3.8333332538604736,22000,15999.0,sandy loam,7.0,120.0,40,80.0,True,0.0,0.0,one_sow_few_harvests,short_term
444,medak,2019-Sep,Cashew ,dry_fruit,True,13.323333740234375,26.038890838623047,88.0625,3.765000104904175,672.0,720,1080,30.0,31000,1301.0,sandy loam,5.75,890.0,445,445.0,False,843272.0,2720.232177734375,one_sow_many_harvests,long_term
445,medak,2019-Sep,Mulberry,fruit,False,13.323333740234375,26.038890838623047,88.0625,3.765000104904175,166.0,150,180,5.5,45000,25000.0,loamy soil,6.5,350.0,140,140.0,True,0.0,0.0,one_sow_many_harvests,intermediate_term
446,medak,2019-Sep,Coconut,fruit,True,13.323333740234375,26.038890838623047,88.0625,3.765000104904175,125.0,2160,3600,96.0,40500,2792.0,sandy loam,6.599999904632568,800.0,40,160.0,False,308500.0,761.7283935546875,one_sow_many_harvests,long_term
447,medak,2019-Sep,Jasmine,flower,True,13.323333740234375,26.038890838623047,88.0625,3.765000104904175,934.0,240,270,8.5,33500,800.0,loamy soil,7.0,50.0,100,100.0,False,713700.0,2130.44775390625,one_sow_few_harvests,intermediate_term
448,medak,2019-Sep,Chrysanthemum,flower,False,13.323333740234375,26.038890838623047,88.0625,3.765000104904175,98.0,75,90,2.75,33500,9995.0,sandy loam,6.75,125.0,120,25.0,True,0.0,0.0,one_sow_few_harvests,short_term
449,medak,2019-Sep,Avacado,fruit,False,13.323333740234375,26.038890838623047,88.0625,3.765000104904175,190.0,1095,1460,42.58333206176758,350000,12002.0,sandy loam,6.0,50.0,25,25.0,True,0.0,0.0,one_sow_many_harvests,long_term
450,Medak,2019-Oct,PADDY,grains,False,11.651613235473633,26.272850036621094,91.08386993408203,5.059677600860596,17.48900032043457,90,110,3.3333332538604736,36000,2259.0,loamy soil,5.75,150.0,60,60.0,True,0.0,0.0,one_sow_one_harvest,short_term
451,Medak,2019-Oct,Wheat,grains,True,11.651613235473633,26.272850036621094,91.08386993408203,5.059677600860596,20.010000228881836,210,240,7.5,16500,2300.0,loamy soil,6.5,80.0,40,40.0,True,29523.0,178.92727661132812,one_sow_one_harvest,intermediate_term
452,Medak,2019-Oct,JOWAR ,grains,True,11.651613235473633,26.272850036621094,91.08386993408203,5.059677600860596,34.540000915527344,65,75,2.3333332538604736,17000,861.0,loamy soil,6.75,80.0,40,40.0,True,12738.9404296875,74.93494415283203,one_sow_one_harvest,short_term
453,Medak,2019-Oct,BAJRA ,grains,False,11.651613235473633,26.272850036621094,91.08386993408203,5.059677600860596,21.0,70,90,2.6666667461395264,11000,1500.0,sandy loam,0.75,80.0,40,40.0,False,0.0,0.0,one_sow_one_harvest,short_term
454,Medak,2019-Oct,MAIZE,grains,True,11.651613235473633,26.272850036621094,91.08386993408203,5.059677600860596,21.09000015258789,105,110,3.5833332538604736,25000,2805.0,loamy soil,6.5,60.0,30,30.0,True,34157.44921875,136.6298065185547,one_sow_one_harvest,short_term
455,Medak,2019-Oct,RAGI   ,grains,False,11.651613235473633,26.272850036621094,91.08386993408203,5.059677600860596,23.600000381469727,120,135,4.25,13000,648.0,loamy soil,6.0,40.0,20,20.0,False,0.0,0.0,one_sow_one_harvest,intermediate_term
456,Medak,2019-Oct,REDGRAM,grains,True,11.651613235473633,26.272850036621094,91.08386993408203,5.059677600860596,48.52000045776367,100,120,3.6666667461395264,17500,365.0,loamy soil,5.25,10.0,20,12.0,True,209.8000030517578,1.1988571882247925,one_sow_one_harvest,short_term
457,Medak,2019-Oct,GREENGRAM  ,grains,True,11.651613235473633,26.272850036621094,91.08386993408203,5.059677600860596,52.5099983215332,60,65,2.0833332538604736,15000,384.0,sandy loam,6.75,20.0,40,0.0,False,5163.83984375,34.42559814453125,one_sow_one_harvest,short_term
458,Medak,2019-Oct,BLACKGRAM ,grains,False,11.651613235473633,26.272850036621094,91.08386993408203,5.059677600860596,42.560001373291016,70,85,2.5833332538604736,16000,729.0,sandy loam,7.150000095367432,20.0,40,40.0,False,0.0,0.0,one_sow_one_harvest,short_term
459,Medak,2019-Oct,HORSEGRAM,grains,True,11.651613235473633,26.272850036621094,91.08386993408203,5.059677600860596,45.290000915527344,90,135,3.75,15500,355.0,loamy soil,6.5,12.5,25,12.5,False,577.9500122070312,3.7287096977233887,one_sow_one_harvest,short_term
460,Medak,2019-Oct,BengalGram,grains,True,11.651613235473633,26.272850036621094,91.08386993408203,5.059677600860596,40.040000915527344,160,170,5.5,21000,620.0,sandy loam,6.25,10.0,40,20.0,True,3824.800048828125,18.213333129882812,one_sow_one_harvest,intermediate_term
461,Medak,2019-Oct,Cowpea,grains,False,11.651613235473633,26.272850036621094,91.08386993408203,5.059677600860596,48.0099983215332,90,125,3.5833332538604736,8500,334.0,sandy loam,7.099999904632568,135.0,31,250.0,True,0.0,0.0,one_sow_one_harvest,short_term
462,Medak,2019-Oct,GROUNDNUT,fruit,True,11.651613235473633,26.272850036621094,91.08386993408203,5.059677600860596,57.290000915527344,110,120,3.8333332538604736,22500,1110.0,sandy loam,6.25,60.0,45,48.0,True,41091.8984375,182.6306610107422,one_sow_one_harvest,short_term
463,Medak,2019-Oct,SESAMUM (Gingelly),grains,False,11.651613235473633,26.272850036621094,91.08386993408203,5.059677600860596,41.0,90,130,3.6666667461395264,13500,350.0,loamy soil,6.75,17.0,13,13.0,True,0.0,0.0,one_sow_one_harvest,short_term
